UFitBit output: 	Thu, Jan 17 2013 - 00:00:00 Thu, Jan 17 2013 - 23:59:59
Timestamp:	1.35837725E12	1.35846363E12	Steps	activescore	floors	calories
7229	777	18	0
------------	ACTIVITY
Lightly active	17568	4:52:48
Fairly active	3672	1:01:12
Very active	1440	0:24:00
------------	STEPS
time	steps	activity, floors
00:05:00	12	3	0
00:10:00	0	0	0
00:15:00	0	0	0
00:20:00	0	0	0
00:25:00	0	0	0
00:30:00	0	1	0
00:35:00	17	1	0
00:40:00	0	0	0
00:45:00	0	2	0
00:50:00	0	0	0
00:55:00	0	0	0
01:00:00	0	0	0
01:05:00	0	2	0
01:10:00	0	0	0
01:15:00	0	0	0
01:20:00	0	0	0
01:25:00	0	0	0
01:30:00	0	0	0
01:35:00	0	1	0
01:40:00	0	0	0
01:45:00	7	3	0
01:50:00	17	3	0
01:55:00	0	0	0
02:00:00	0	1	0
02:05:00	0	0	0
02:10:00	0	2	0
02:15:00	11	3	0
02:20:00	0	1	0
02:25:00	0	2	0
02:30:00	0	0	0
02:35:00	0	0	0
02:40:00	0	2	0
02:45:00	98	7	1
02:50:00	48	7	0
02:55:00	0	0	0
03:00:00	0	2	0
03:05:00	0	0	0
03:10:00	0	0	0
03:15:00	0	2	0
03:20:00	48	7	0
03:25:00	24	2	0
03:30:00	0	2	0
03:35:00	0	0	0
03:40:00	0	0	0
03:45:00	0	1	0
03:50:00	41	7	0
03:55:00	0	0	0
04:00:00	0	0	0
04:05:00	0	0	0
04:10:00	0	0	0
04:15:00	0	0	0
04:20:00	0	0	0
04:25:00	0	0	0
04:30:00	0	0	0
04:35:00	0	0	0
04:40:00	0	0	0
04:45:00	0	0	0
04:50:00	0	0	0
04:55:00	0	0	0
05:00:00	0	0	0
05:05:00	0	0	0
05:10:00	0	0	0
05:15:00	0	0	0
05:20:00	0	0	0
05:25:00	0	0	0
05:30:00	0	0	0
05:35:00	0	0	0
05:40:00	0	0	0
05:45:00	0	0	0
05:50:00	0	0	0
05:55:00	0	0	0
06:00:00	0	0	0
06:05:00	0	0	0
06:10:00	0	0	0
06:15:00	0	0	0
06:20:00	0	0	0
06:25:00	0	0	0
06:30:00	0	0	0
06:35:00	0	0	0
06:40:00	0	0	0
06:45:00	0	0	0
06:50:00	0	0	0
06:55:00	0	0	0
07:00:00	0	0	0
07:05:00	0	0	0
07:10:00	0	0	0
07:15:00	0	0	0
07:20:00	0	0	0
07:25:00	0	0	0
07:30:00	0	0	0
07:35:00	0	0	0
07:40:00	0	0	0
07:45:00	0	0	0
07:50:00	16	6	0
07:55:00	73	6	0
08:00:00	0	0	0
08:05:00	0	0	0
08:10:00	0	0	0
08:15:00	73	7	0
08:20:00	59	8	0
08:25:00	4	3	0
08:30:00	306	15	2
08:35:00	79	5	0
08:40:00	0	0	0
08:45:00	0	1	0
08:50:00	148	10	0
08:55:00	168	7	1
09:00:00	0	0	0
09:05:00	0	0	0
09:10:00	0	0	0
09:15:00	0	0	0
09:20:00	53	3	0
09:25:00	201	14	0
09:30:00	604	32	1
09:35:00	267	19	2
09:40:00	69	9	0
09:45:00	37	6	0
09:50:00	122	11	0
09:55:00	276	20	3
10:00:00	12	5	0
10:05:00	0	1	0
10:10:00	0	1	0
10:15:00	18	5	0
10:20:00	0	0	0
10:25:00	0	0	0
10:30:00	0	0	0
10:35:00	0	0	0
10:40:00	0	0	0
10:45:00	0	0	0
10:50:00	0	0	0
10:55:00	0	1	0
11:00:00	0	0	0
11:05:00	0	0	0
11:10:00	0	0	0
11:15:00	0	0	0
11:20:00	0	0	0
11:25:00	0	0	0
11:30:00	0	0	0
11:35:00	17	3	0
11:40:00	0	3	0
11:45:00	13	2	0
11:50:00	0	1	0
11:55:00	12	1	0
12:00:00	0	0	0
12:05:00	0	0	0
12:10:00	18	2	0
12:15:00	0	0	0
12:20:00	0	0	0
12:25:00	0	0	0
12:30:00	0	0	0
12:35:00	0	0	0
12:40:00	0	0	0
12:45:00	0	0	0
12:50:00	0	3	0
12:55:00	0	0	0
13:00:00	18	3	0
13:05:00	24	4	0
13:10:00	251	18	0
13:15:00	30	4	0
13:20:00	88	10	0
13:25:00	184	14	3
13:30:00	49	5	0
13:35:00	14	6	0
13:40:00	0	0	0
13:45:00	0	0	0
13:50:00	0	1	0
13:55:00	0	0	0
14:00:00	0	0	0
14:05:00	0	0	0
14:10:00	0	0	0
14:15:00	0	0	0
14:20:00	0	0	0
14:25:00	0	1	0
14:30:00	0	0	0
14:35:00	0	0	0
14:40:00	0	5	0
14:45:00	7	1	0
14:50:00	0	0	0
14:55:00	41	5	0
15:00:00	0	0	0
15:05:00	0	0	0
15:10:00	0	0	0
15:15:00	0	0	0
15:20:00	0	1	0
15:25:00	0	0	0
15:30:00	0	0	0
15:35:00	21	2	0
15:40:00	0	1	0
15:45:00	0	0	0
15:50:00	0	1	0
15:55:00	21	6	0
16:00:00	29	6	0
16:05:00	0	0	0
16:10:00	0	0	0
16:15:00	59	4	0
16:20:00	0	0	0
16:25:00	0	0	0
16:30:00	0	0	0
16:35:00	0	0	0
16:40:00	0	0	0
16:45:00	0	1	0
16:50:00	0	0	0
16:55:00	0	0	0
17:00:00	123	11	0
17:05:00	22	7	0
17:10:00	25	5	0
17:15:00	17	3	0
